0	640	520	¶à¹³Ã¨	50	15	1	0 
0	640	520	¶¤°ÒÃ¨	50	15	1	0 
0	640	530	µ¾²ÝÈË	50	15	1	0 
0	205	325	Â¹	50	20	2	0 
0	260	380	Â¹	50	20	2	0 
0	300	410	¸òó¡	50	20	2	0 
0	200	400	µ¾²ÝÈË	50	20	2	0 
0	180	420	¶à¹³Ã¨	50	20	2	0 
0	180	420	¶¤°ÒÃ¨	50	20	2	0 
0	110	425	É­ÁÖÑ©ÈË	70	20	2	0 
0	110	440	°ëÊÞÈË	70	20	2	0 
0	220	470	°ëÊÞÈË	70	20	2	0 
0	140	500	°ëÊÞÈË	50	20	2	0 
0	130	510	Ê³ÈË»¨	70	20	3	0 
0	165	550	É­ÁÖÑ©ÈË	60	20	2	0 
0	340	550	¶¤°ÒÃ¨	50	20	2	0 
0	340	550	¶à¹³Ã¨	50	20	2	0 
0	340	550	Â¹	50	20	1	0 
0	247	565	Â¹	50	20	1	0 
0	330	530	µ¾²ÝÈË	40	20	2	0 
0	270	625	Â¹	60	20	1	0 
0	270	625	µ¾²ÝÈË	60	20	2	0 
0	295	625	¼¦	50	20	1	0 
0	645	625	¼¦	40	20	2	0 
0	144	34	¹­¼ý»¤ÎÀ	0	1	5	0 
0	147	36	¹­¼ý»¤ÎÀ	0	1	5	0 
0	664	217	¹­¼ý»¤ÎÀ	0	1	5	0 
0	660	213	¹­¼ý»¤ÎÀ	0	1	5	0 
0	291	620	¹­¼ý»¤ÎÀ	0	1	5	0 
0	287	613	¹­¼ý»¤ÎÀ	0	1	5	0 
0	110	60	Ä§ÀõÊ÷	70	2	10	0 
0	110	80	Ä§ÀõÊ÷	60	2	10	0 
0	220	60	Ä§ÀõÊ÷	60	2	10	0 
0	150	130	Ä§ÀõÊ÷	50	2	10	0 
0	140	100	Ä§ÀõÊ÷	50	2	10	0 
0	90	240	Ä§ÀõÊ÷	60	2	10	2 
0	65	185	Ä§ÀõÊ÷	30	2	10	0 
0	120	200	Ä§ÀõÊ÷	60	2	10	0 
0	310	95	Ä§ÀõÊ÷	45	2	10	0 
0	225	20	Ä§ÀõÊ÷	20	2	10	0 
0	280	380	Ä§ÀõÊ÷	20	2	10	0 
0	340	80	Ä§ÀõÊ÷	20	2	10	0 
0	60	300	Ä§ÀõÊ÷	60	2	10	0 
0	420	95	Ä§ÀõÊ÷	50	2	10	0 
0	570	120	Ä§ÀõÊ÷	80	2	10	0 
0	615	110	Ä§ÀõÊ÷	50	2	10	0 
0	560	200	Ä§ÀõÊ÷	90	2	10	0 
0	620	370	Ä§ÀõÊ÷	60	2	10	0 
0	395	420	Ä§ÀõÊ÷	40	2	10	0 
0	475	500	Ä§ÀõÊ÷	90	2	10	0 
0	405	515	Ä§ÀõÊ÷	30	2	10	0 
0	500	400	Ä§ÀõÊ÷	50	2	10	0 
0	510	410	Ä§ÀõÊ÷	50	2	10	0 
0	510	410	Ä§ÀõÊ÷	50	2	10	0 
0	560	320	Ä§ÀõÊ÷	90	2	10	0 
0	480	450	Ä§ÀõÊ÷	60	2	10	0 
0	600	400	Ä§ÀõÊ÷	70	2	10	0 
0	600	400	Ä§ÀõÊ÷	80	2	10	0 
0	610	405	Ä§ÀõÊ÷	60	2	10	0 
0	650	420	Ä§ÀõÊ÷	30	2	10	0 
0	300	410	Ä§ÀõÊ÷	50	2	10	0 
0	180	420	Ä§ÀõÊ÷	50	2	10	0 
0	110	425	Ä§ÀõÊ÷	70	2	10	0 
0	110	440	Ä§ÀõÊ÷	70	2	10	0 
0	220	470	Ä§ÀõÊ÷	70	2	10	0 
0	140	500	Ä§ÀõÊ÷	50	2	10	0 
0	130	510	Ä§ÀõÊ÷	70	2	10	0 
0	165	550	Ä§ÀõÊ÷	60	2	10	0 
0	340	550	Ä§ÀõÊ÷	50	2	10	0 
0	340	550	Ä§ÀõÊ÷	50	2	10	0 
0	110	60	Ä§ÀõÊ÷	70	2	9	0 
0	110	80	Ä§ÀõÊ÷	60	2	9	0 
0	220	60	Ä§ÀõÊ÷	60	2	9	0 
0	150	130	Ä§ÀõÊ÷	50	2	9	0 
0	140	100	Ä§ÀõÊ÷	50	2	9	0 
0	90	240	Ä§ÀõÊ÷	60	2	6	2 
0	65	185	Ä§ÀõÊ÷	30	2	9	0 
0	120	200	Ä§ÀõÊ÷	60	2	9	0 
0	310	95	Ä§ÀõÊ÷	45	2	5	0 
0	225	20	Ä§ÀõÊ÷	20	2	8	0 
0	280	380	Ä§ÀõÊ÷	20	2	8	0 
0	340	80	Ä§ÀõÊ÷	20	2	8	0 
0	60	300	Ä§ÀõÊ÷	60	2	9	0 
0	420	95	Ä§ÀõÊ÷1	50	3	180	0 
0	570	120	Ä§ÀõÊ÷2	80	3	180	0 
0	615	110	Ä§ÀõÊ÷1	50	3	180	0 
0	560	200	Ä§ÀõÊ÷2	90	3	180	0 
0	620	370	Ä§ÀõÊ÷1	60	3	180	0 
0	395	420	Ä§ÀõÊ÷1	40	3	180	0 
0	475	500	Ä§ÀõÊ÷2	90	3	180	0 
0	405	515	Ä§ÀõÊ÷1	30	3	180	0 
0	500	400	Ä§ÀõÊ÷2	50	3	120	0 
0	510	410	Ä§ÀõÊ÷1	50	3	120	0 
0	510	410	Ä§ÀõÊ÷2	50	3	120	0 
0	560	320	Ä§ÀõÊ÷1	90	3	120	0 
0	480	450	Ä§ÀõÊ÷2	60	3	120	0 
0	600	400	Ä§ÀõÊ÷1	70	3	120	0 
0	600	400	Ä§ÀõÊ÷2	80	3	120	0 
0	610	405	Ä§ÀõÊ÷1	60	3	120	0 
0	650	420	Ä§ÀõÊ÷2	30	3	120	0 
0	300	410	Ä§ÀõÊ÷1	50	3	180	0 
0	180	420	Ä§ÀõÊ÷2	50	3	180	0 
0	110	425	Ä§ÀõÊ÷1	70	3	180	0 
0	110	440	Ä§ÀõÊ÷2	70	3	180	0 
0	220	470	Ä§ÀõÊ÷1	70	3	180	0 
0	140	500	Ä§ÀõÊ÷2	50	3	180	0 
0	130	510	Ä§ÀõÊ÷1	70	3	180	0 
0	165	550	Ä§ÀõÊ÷2	60	3	180	0 
0	340	550	Ä§ÀõÊ÷1	50	3	180	0 
0	340	550	Ä§ÀõÊ÷2	50	3	180	0 
0	110	60	ÎÚÄ¾Ê÷	70	2	10	0 
0	110	80	ÎÚÄ¾Ê÷	60	2	10	0 
0	220	60	ÎÚÄ¾Ê÷	60	2	10	0 
0	150	130	ÎÚÄ¾Ê÷	50	2	10	0 
0	140	100	ÎÚÄ¾Ê÷	50	2	10	0 
0	90	240	ÎÚÄ¾Ê÷	60	2	10	2 
0	65	185	ÎÚÄ¾Ê÷	30	2	10	0 
0	120	200	ÎÚÄ¾Ê÷	60	2	10	0 
0	310	95	ÎÚÄ¾Ê÷	45	2	10	0 
0	225	20	ÎÚÄ¾Ê÷	20	2	10	0 
0	280	380	ÎÚÄ¾Ê÷	20	2	10	0 
0	340	80	ÎÚÄ¾Ê÷	20	2	10	0 
0	60	300	ÎÚÄ¾Ê÷	60	2	10	0 
0	420	95	ÎÚÄ¾Ê÷	50	2	10	0 
0	570	120	ÎÚÄ¾Ê÷	80	2	10	0 
0	615	110	ÎÚÄ¾Ê÷	50	2	10	0 
0	560	200	ÎÚÄ¾Ê÷	90	2	10	0 
0	620	370	ÎÚÄ¾Ê÷	60	2	10	0 
0	395	420	ÎÚÄ¾Ê÷	40	2	10	0 
0	475	500	ÎÚÄ¾Ê÷	90	2	10	0 
0	405	515	ÎÚÄ¾Ê÷	30	2	10	0 
0	500	400	ÎÚÄ¾Ê÷	50	2	10	0 
0	510	410	ÎÚÄ¾Ê÷	50	2	10	0 
0	510	410	ÎÚÄ¾Ê÷	50	2	10	0 
0	560	320	ÎÚÄ¾Ê÷	90	2	10	0 
0	480	450	ÎÚÄ¾Ê÷	60	2	10	0 
0	600	400	ÎÚÄ¾Ê÷	70	2	10	0 
0	600	400	ÎÚÄ¾Ê÷	80	2	10	0 
0	610	405	ÎÚÄ¾Ê÷	60	2	10	0 
0	650	420	ÎÚÄ¾Ê÷	30	2	10	0 
0	300	410	ÎÚÄ¾Ê÷	50	2	10	0 
0	180	420	ÎÚÄ¾Ê÷	50	2	10	0 
0	110	425	ÎÚÄ¾Ê÷	70	2	10	0 
0	110	440	ÎÚÄ¾Ê÷	70	2	10	0 
0	220	470	ÎÚÄ¾Ê÷	70	2	10	0 
0	140	500	ÎÚÄ¾Ê÷	50	2	10	0 
0	130	510	ÎÚÄ¾Ê÷	70	2	10	0 
0	165	550	ÎÚÄ¾Ê÷	60	2	10	0 
0	340	550	ÎÚÄ¾Ê÷	50	2	10	0 
0	340	550	ÎÚÄ¾Ê÷	50	2	10	0 
0	110	60	ÎÚÄ¾Ê÷	70	2	9	0 
0	110	80	ÎÚÄ¾Ê÷	60	2	9	0 
0	220	60	ÎÚÄ¾Ê÷	60	2	9	0 
0	150	130	ÎÚÄ¾Ê÷	50	2	9	0 
0	140	100	ÎÚÄ¾Ê÷	50	2	9	0 
0	90	240	ÎÚÄ¾Ê÷	60	2	6	2 
0	65	185	ÎÚÄ¾Ê÷	30	2	9	0 
0	120	200	ÎÚÄ¾Ê÷	60	2	9	0 
0	310	95	ÎÚÄ¾Ê÷	45	2	5	0 
0	225	20	ÎÚÄ¾Ê÷	20	2	8	0 
0	280	380	ÎÚÄ¾Ê÷	20	2	8	0 
0	340	80	ÎÚÄ¾Ê÷	20	2	8	0 
0	60	300	ÎÚÄ¾Ê÷	60	2	9	0 
0	110	60	¶¾ÑªÄ¢¹½	70	2	10	0 
0	110	80	¶¾ÑªÄ¢¹½	60	2	10	0 
0	220	60	¶¾ÑªÄ¢¹½	60	2	10	0 
0	150	130	¶¾ÑªÄ¢¹½	50	2	10	0 
0	140	100	¶¾ÑªÄ¢¹½	50	2	10	0
0	90	240	¶¾ÑªÄ¢¹½	60	2	10	0
0	65	185	¶¾ÑªÄ¢¹½	30	2	10	0
0	120	200	¶¾ÑªÄ¢¹½	60	2	10	0
0	310	95	¶¾ÑªÄ¢¹½	45	2	10	0
0	225	20	¶¾ÑªÄ¢¹½	20	2	10	0
0	280	380	¶¾ÑªÄ¢¹½	20	2	10	0
0	340	80	¶¾ÑªÄ¢¹½	20	2	10	0
0	60	300	¶¾ÑªÄ¢¹½	60	2	10	0
0	420	95	¶¾ÑªÄ¢¹½	50	2	10	0
0	570	120	¶¾ÑªÄ¢¹½	80	2	10	0
0	615	110	¶¾ÑªÄ¢¹½	50	2	10	0
0	560	200	¶¾ÑªÄ¢¹½	90	2	10	0
0	620	370	¶¾ÑªÄ¢¹½	60	2	10	0
0	395	420	¶¾ÑªÄ¢¹½	40	2	10	0
0	475	500	¶¾ÑªÄ¢¹½	90	2	10	0
0	405	515	¶¾ÑªÄ¢¹½	30	2	10	0
0	500	400	¶¾ÑªÄ¢¹½	50	2	10	0
0	510	410	¶¾ÑªÄ¢¹½	50	2	10	0
0	510	410	¶¾ÑªÄ¢¹½	50	2	10	0
0	560	320	¶¾ÑªÄ¢¹½	90	2	10	0
0	480	450	¶¾ÑªÄ¢¹½	60	2	10	0
0	600	400	¶¾ÑªÄ¢¹½	70	2	10	0
0	600	400	¶¾ÑªÄ¢¹½	80	2	10	0
0	610	405	¶¾ÑªÄ¢¹½	60	2	10	0
0	650	420	¶¾ÑªÄ¢¹½	30	2	10	0
0	300	410	¶¾ÑªÄ¢¹½	50	2	10	0
0	180	420	¶¾ÑªÄ¢¹½	50	2	10	0
0	110	425	¶¾ÑªÄ¢¹½	70	2	10	0
0	110	440	¶¾ÑªÄ¢¹½	70	2	10	0
0	220	470	¶¾ÑªÄ¢¹½	70	2	10	0
0	140	500	¶¾ÑªÄ¢¹½	50	2	10	0
0	130	510	¶¾ÑªÄ¢¹½	70	2	10	0
0	165	550	¶¾ÑªÄ¢¹½	60	2	10	0
0	340	550	¶¾ÑªÄ¢¹½	50	2	10	0
0	340	550	¶¾ÑªÄ¢¹½	50	2	10	0
0	110	60	¶¾ÑªÄ¢¹½	70	2	9	0
0	110	80	¶¾ÑªÄ¢¹½	60	2	9	0
0	220	60	¶¾ÑªÄ¢¹½	60	2	9	0
0	150	130	¶¾ÑªÄ¢¹½	50	2	9	0
0	140	100	¶¾ÑªÄ¢¹½	50	2	9	0
0	90	240	¶¾ÑªÄ¢¹½	60	2	6	0
0	65	185	¶¾ÑªÄ¢¹½	30	2	9	0
0	120	200	¶¾ÑªÄ¢¹½	60	2	9	0
0	310	95	¶¾ÑªÄ¢¹½	45	2	5	0
0	225	20	¶¾ÑªÄ¢¹½	20	2	8	0
0	280	380	¶¾ÑªÄ¢¹½	20	2	8	0
0	340	80	¶¾ÑªÄ¢¹½	20	2	8	0
0	60	300	¶¾ÑªÄ¢¹½	60	2	9	0
0	530	465	ËªÑ©»¢Íõ	75	1	60	0
0	180	465	ËªÑ©»¢Íõ	75	1	60	0
1	566	544	¹­¼ý»¤ÎÀ	0	1	10	0
1	555	544	¹­¼ý»¤ÎÀ	0	1	10	0
1	145	60	É­ÁÖÑ©ÈË	80	6	1	0
1	145	60	É­ÁÖÑ©ÈË	80	6	1	0
1	302	164	°ëÊÞÈË	150	25	1	0
1	302	164	°ëÊÞÕ½Ê¿	150	5	1	0
1	302	164	°ëÊÞÓÂÊ¿	150	2	120	0
1	302	164	É­ÁÖÑ©ÈË	150	20	1	0
1	352	382	°ëÊÞÈË	100	15	1	0
1	352	382	°ëÊÞÕ½Ê¿	100	5	1	0
1	352	382	°ëÊÞÓÂÊ¿	100	4	120	0
1	250	230	É­ÁÖÑ©ÈË	230	25	1	0
1	250	230	°ëÊÞÈË	230	25	1	0
1	250	230	°ëÊÞÕ½Ê¿	230	10	1	0
1	250	230	°ëÊÞÓÂÊ¿	230	2	120	0
1	219	381	°ëÊÞÈË	100	10	1	0
1	219	381	°ëÊÞÕ½Ê¿	100	5	1	0
1	219	381	°ëÊÞÓÂÊ¿	100	4	120	0
1	219	381	É­ÁÖÑ©ÈË	100	15	1	0
1	238	511	¶¾Ö©Öë	80	10	3	0
1	497	465	¶¤°ÒÃ¨	50	15	1	0
1	497	445	¶à¹³Ã¨	50	15	1	0
1	250	250	Ê³ÈË»¨	250	25	1	0
1	250	250	É­ÁÖÑ©ÈË0	250	1	30	0
1	250	250	°ëÊÞÈË0	250	1	30	0
1	250	250	°ëÊÞÕ½Ê¿0	250	1	30	0
1	250	250	¶¤°ÒÃ¨0	250	1	30	0
1	250	250	¶à¹³Ã¨0	250	1	30	0
1	302	164	Ä§ÀõÊ÷1	150	3	180	0
1	302	164	Ä§ÀõÊ÷2	150	3	180	0
1	302	164	Ä§ÀõÊ÷1	150	3	180	0
1	302	164	Ä§ÀõÊ÷2	150	3	180	0
1	352	382	Ä§ÀõÊ÷1	100	3	180	0
1	352	382	Ä§ÀõÊ÷2	100	3	180	0
1	352	382	Ä§ÀõÊ÷1	100	3	180	0
1	250	230	Ä§ÀõÊ÷2	230	3	180	0
1	250	230	Ä§ÀõÊ÷1	230	3	180	0
1	250	230	Ä§ÀõÊ÷2	230	3	180	0
1	250	230	Ä§ÀõÊ÷1	230	3	120	0
1	219	381	Ä§ÀõÊ÷2	100	3	180	0
1	219	381	Ä§ÀõÊ÷1	100	3	180	0
1	219	381	Ä§ÀõÊ÷2	100	3	120	0
1	219	381	Ä§ÀõÊ÷1	100	3	180	0
1	238	511	Ä§ÀõÊ÷2	80	3	180	0
1	497	465	Ä§ÀõÊ÷1	50	3	180	0
1	497	445	Ä§ÀõÊ÷2	50	3	180	0
1	250	250	Ä§ÀõÊ÷1	250	3	180	0
1	145	60	Ä§ÀõÊ÷	80	2	7	0
1	145	60	Ä§ÀõÊ÷	80	2	7	0
1	302	164	Ä§ÀõÊ÷	150	2	6	0
1	302	164	Ä§ÀõÊ÷	150	2	6	0
1	302	164	Ä§ÀõÊ÷	150	2	5	0
1	302	164	Ä§ÀõÊ÷	150	2	6	0
1	352	382	Ä§ÀõÊ÷	100	2	6	0
1	352	382	Ä§ÀõÊ÷	100	2	6	0
1	352	382	Ä§ÀõÊ÷	100	2	5	0
1	250	230	Ä§ÀõÊ÷	230	2	5	0
1	250	230	Ä§ÀõÊ÷	230	2	6	0
1	250	230	Ä§ÀõÊ÷	230	2	6	0
1	250	230	Ä§ÀõÊ÷	230	2	5	0
1	219	381	Ä§ÀõÊ÷	100	2	6	0
1	219	381	Ä§ÀõÊ÷	100	2	6	0
1	219	381	Ä§ÀõÊ÷	100	2	5	0
1	219	381	Ä§ÀõÊ÷	100	2	5	0
1	238	511	Ä§ÀõÊ÷	80	2	6	0
1	497	465	Ä§ÀõÊ÷	50	2	9	0
1	497	445	Ä§ÀõÊ÷	50	2	9	0
1	250	250	Ä§ÀõÊ÷	250	2	9	0
1	145	60	Ä§ÀõÊ÷1	80	3	180	0
1	145	60	Ä§ÀõÊ÷2	80	3	180	0
1	145	60	ÎÚÄ¾Ê÷	80	2	7	0
1	145	60	ÎÚÄ¾Ê÷	80	2	7	0
1	302	164	ÎÚÄ¾Ê÷	150	2	6	0
1	302	164	ÎÚÄ¾Ê÷	150	2	6	0
1	302	164	ÎÚÄ¾Ê÷	150	2	5	0
1	302	164	ÎÚÄ¾Ê÷	150	2	6	0
1	352	382	ÎÚÄ¾Ê÷	100	2	6	0
1	352	382	ÎÚÄ¾Ê÷	100	2	6	0
1	352	382	ÎÚÄ¾Ê÷	100	2	5	0
1	250	230	ÎÚÄ¾Ê÷	230	2	5	0
1	250	230	ÎÚÄ¾Ê÷	230	2	6	0
1	250	230	ÎÚÄ¾Ê÷	230	2	6	0
1	250	230	ÎÚÄ¾Ê÷	230	2	5	0
1	219	381	ÎÚÄ¾Ê÷	100	2	6	0
1	219	381	ÎÚÄ¾Ê÷	100	2	6	0
1	219	381	ÎÚÄ¾Ê÷	100	2	5	0
1	219	381	ÎÚÄ¾Ê÷	100	2	5	0
1	238	511	ÎÚÄ¾Ê÷	80	2	6	0
1	497	465	ÎÚÄ¾Ê÷	50	2	9	0
1	497	445	ÎÚÄ¾Ê÷	50	2	9	0
1	250	250	ÎÚÄ¾Ê÷	250	2	9	0
1	145	60	¶¾ÑªÄ¢¹½	80	2	7	0
1	145	60	¶¾ÑªÄ¢¹½	80	2	7	0
1	302	164	¶¾ÑªÄ¢¹½	150	2	6	0
1	302	164	¶¾ÑªÄ¢¹½	150	2	6	0
1	302	164	¶¾ÑªÄ¢¹½	150	2	5	0
1	302	164	¶¾ÑªÄ¢¹½	150	2	6	0
1	352	382	¶¾ÑªÄ¢¹½	100	2	6	0
1	352	382	¶¾ÑªÄ¢¹½	100	2	6	0
1	352	382	¶¾ÑªÄ¢¹½	100	2	5	0
1	250	230	¶¾ÑªÄ¢¹½	230	2	5	0
1	250	230	¶¾ÑªÄ¢¹½	230	2	6	0
1	250	230	¶¾ÑªÄ¢¹½	230	2	6	0
1	250	230	¶¾ÑªÄ¢¹½	230	2	5	0
1	219	381	¶¾ÑªÄ¢¹½	100	2	6	0
1	219	381	¶¾ÑªÄ¢¹½	100	2	6	0
1	219	381	¶¾ÑªÄ¢¹½	100	2	5	0
1	219	381	¶¾ÑªÄ¢¹½	100	2	5	0
1	238	511	¶¾ÑªÄ¢¹½	80	2	6	0
1	497	465	¶¾ÑªÄ¢¹½	50	2	9	0
1	497	445	¶¾ÑªÄ¢¹½	50	2	9	0
1	250	250	¶¾ÑªÄ¢¹½	250	2	9	0
1	333	280	ËªÑ©»¢Íõ	75	1	60	0
11	250	250	Ä§ÀõÊ÷	250	2	5	0
11	250	250	Ä§ÀõÊ÷	250	2	5	0
11	250	250	Ä§ÀõÊ÷	250	2	5	0
11	250	250	Ä§ÀõÊ÷	250	2	5	0
11	250	250	Ä§ÀõÊ÷	250	2	5	0
11	250	250	Ä§ÀõÊ÷	250	2	5	0
11	250	250	Ä§ÀõÊ÷1	250	2	120	0
11	250	250	Ä§ÀõÊ÷2	250	2	120	0
11	250	250	Ä§ÀõÊ÷1	250	2	120	0
11	250	250	Ä§ÀõÊ÷2	250	2	120	0
11	250	250	Ä§ÀõÊ÷1	250	2	120	0
11	250	250	É­ÁÖÑ©ÈË	250	40	5	0
11	250	250	°ëÊÞÈË	250	20	5	0
11	250	250	°ëÊÞÕ½Ê¿	250	40	5	0
11	250	250	°ëÊÞÓÂÊ¿	250	8	120	0
11	250	250	¶¾Ö©Öë	250	30	5	0
11	250	250	Ê³ÈË»¨	250	30	5	0
11	250	250	ÎÚÄ¾Ê÷	250	2	5	0
11	250	250	¶¾ÑªÄ¢¹½	250	2	5	0
12	200	200	ÌìÀÇÖ©Öë	100	25	5	0
12	200	200	¸ÖÑÀÖ©Öë	100	25	5	0
12	200	200	»¨ÎÇÖ©Öë	100	25	5	0
12	200	200	ºÚïÉÖ©Öë	100	25	5	0
12	200	200	»ÃÓ°Ö©Öë	100	5	10	0
12	100	100	ÌìÀÇÖ©Öë	100	25	5	0
12	100	100	¸ÖÑÀÖ©Öë	100	25	5	0
12	100	100	»¨ÎÇÖ©Öë	100	25	5	0
12	100	100	ºÚïÉÖ©Öë	100	25	5	0
12	100	100	»ÃÓ°Ö©Öë	100	5	10	0
12	300	100	ÌìÀÇÖ©Öë	100	25	5	0
12	300	100	¸ÖÑÀÖ©Öë	100	25	5	0
12	300	100	»¨ÎÇÖ©Öë	100	25	5	0
12	300	100	ºÚïÉÖ©Öë	100	25	5	0
12	300	100	»ÃÓ°Ö©Öë	100	5	10	0
12	100	300	ÌìÀÇÖ©Öë	100	25	5	0
12	100	300	¸ÖÑÀÖ©Öë	100	25	5	0
12	100	300	»¨ÎÇÖ©Öë	100	25	5	0
12	100	300	ºÚïÉÖ©Öë	100	25	5	0
12	100	300	»ÃÓ°Ö©Öë	100	5	10	0
12	300	300	ÌìÀÇÖ©Öë	100	25	5	0
12	300	300	¸ÖÑÀÖ©Öë	100	25	5	0
12	300	300	»¨ÎÇÖ©Öë	100	25	5	0
12	300	300	ºÚïÉÖ©Öë	100	25	5	0
12	300	300	»ÃÓ°Ö©Öë	100	5	10	0
12	173	250	×ÏÀ×Ö©Öë	250	1	60	0
2	417	558	¹­¼ý»¤ÎÀ	0	1	10	0
2	416	559	¹­¼ý»¤ÎÀ	0	1	10	0
2	423	566	¹­¼ý»¤ÎÀ	0	1	10	0
2	424	565	¹­¼ý»¤ÎÀ	0	1	10	0
2	510	479	¹­¼ý»¤ÎÀ	0	1	10	0
2	508	492	¹­¼ý»¤ÎÀ	0	1	10	0
2	292	60	¹­¼ý»¤ÎÀ	0	1	10	0
2	298	65	¹­¼ý»¤ÎÀ	0	1	10	0
2	552	80	¹­¼ý»¤ÎÀ	0	1	10	0
2	560	88	¹­¼ý»¤ÎÀ	0	1	10	0
2	250	250	ºìÉß	220	180	3	0
2	320	130	ºìÉß	100	30	3	0
2	250	250	Ê³ÈË»¨	200	20	3	0
2	100	250	¶¾Ö©Öë	60	30	3	0
2	350	100	¶¾Ö©Öë	50	30	3	0
2	260	200	¶à¹³Ã¨	60	30	3	0
2	260	200	ºìÉß	60	30	3	0
2	260	170	¶¤°ÒÃ¨	60	30	3	0
2	260	170	ºìÉß	60	30	3	0
2	420	80	¶¾Ö©Öë	50	20	3	0
2	448	362	»¢Éß	60	30	3	0
2	400	180	»¢Éß	120	40	3	0
2	250	280	»¢Éß	120	40	3	0
2	250	250	ºìÉß	220	40	3	50
2	140	250	ºìÉß	80	40	3	0
2	300	330	°ëÊÞÈË	100	40	3	0
2	400	130	°ëÊÞÈË	100	40	3	0
2	300	400	¶à¹³Ã¨	200	25	3	0
2	300	400	¶¤°ÒÃ¨	200	25	3	0
2	300	400	ºìÉß0	200	1	30	0
2	300	400	¶à¹³Ã¨0	200	1	30	0
2	300	400	¶¤°ÒÃ¨0	200	1	30	0
2	300	400	»¢Éß0	200	1	30	0
2	300	400	°ëÊÞÈË0	200	1	30	0
2	250	250	»¢Éß	220	25	3	0
2	320	130	ºìÉß	100	25	3	0
2	260	200	ºìÉß	60	25	3	0
2	448	362	»¢Éß	60	25	3	0
2	400	180	»¢Éß	120	25	3	0
2	250	280	»¢Éß	120	25	3	0
2	250	250	»¢Éß	220	25	3	5
